partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt
学习区,BV1Kr4y1i7ru,666,正面,正面,0.8143309671060259,0.8143309671060259,0.17928512396043933,0.00638390893353477,2.0,2,0
学习区,BV1Kr4y1i7ru,感谢UP主,正面,正面,0.6559798906761335,0.6559798906761335,0.28869817841265333,0.05532193091121321,2.0,2,0
学习区,BV1Kr4y1i7ru,大家好我是徐俊大,正面,负面,0.6611297316699397,0.10098501109793573,0.23788525723212461,0.6611297316699397,1.0,1,0
学习区,BV1Kr4y1i7ru,牛b,正面,中性,0.48979663443372434,0.37199656258281577,0.48979663443372434,0.13820680298345991,1.0,1,0
学习区,BV1Kr4y1i7ru,删库跑路哈哈,正面,中性,0.5539584341925919,0.37805034013133293,0.5539584341925919,0.06799122567607505,2.0,2,0
学习区,BV1Kr4y1i7ru,电脑小白要学多久捏,正面,中性,0.7196103420172956,0.1572987709191277,0.7196103420172956,0.12309088706357682,0.0,0,0
学习区,BV1Kr4y1i7ru,2024-9-18 16：53 ：104人,正面,中性,0.7291967526495691,0.21046272332136165,0.7291967526495691,0.06034052402906914,0.0,0,0
学习区,BV1Kr4y1i7ru,杨子肾你在看吗,正面,中性,0.7153341779439188,0.14904387388878776,0.7153341779439188,0.1356219481672935,0.0,0,0
学习区,BV1Kr4y1i7ru,sql之巅，有我MySQL便有天,正面,负面,0.5357684144571216,0.21794142823824997,0.2462901573046284,0.5357684144571216,1.0,1,0
学习区,BV1Kr4y1i7ru,nb,正面,正面,0.6961422934650858,0.6961422934650858,0.2940214808595476,0.009836225675366682,2.0,2,0
学习区,BV1Kr4y1i7ru,加油努力,正面,正面,0.8164989906213518,0.8164989906213518,0.15886069548375584,0.024640313894892477,2.0,2,0
学习区,BV1Kr4y1i7ru,哈哈哈,正面,正面,0.9599213593312287,0.9599213593312287,0.03909856594572611,0.0009800747230452155,3.0,3,0
学习区,BV1Kr4y1i7ru,有几个能是高级，2%通过率都没有,正面,负面,0.9440139187209521,0.04307504480862694,0.012911036470420802,0.9440139187209521,3.0,3,0
学习区,BV1Kr4y1i7ru,112人,正面,中性,0.7291967526495691,0.21046272332136165,0.7291967526495691,0.06034052402906914,0.0,0,0
学习区,BV1Kr4y1i7ru,这声音好熟悉,正面,中性,0.420253423579649,0.27436936033090686,0.420253423579649,0.3053772160894442,1.0,1,0
学习区,BV1Kr4y1i7ru,月薪呀！会的人越多越不值钱。,正面,中性,0.5550226780711194,0.38515515751321694,0.5550226780711194,0.059822164415663695,0.0,1,1
学习区,BV1Kr4y1i7ru,加油冲冲冲！！！,正面,正面,0.9894141056920293,0.9894141056920293,0.007621295746299689,0.0029645985616710857,4.0,4,0
学习区,BV1Kr4y1i7ru,八十三人,正面,中性,0.7291967526495691,0.21046272332136165,0.7291967526495691,0.06034052402906914,0.0,0,0
学习区,BV1Kr4y1i7ru,黑神话mysql,正面,中性,0.678848491942039,0.16439926072622937,0.678848491942039,0.15675224733173163,0.0,0,0
学习区,BV1Kr4y1i7ru,杀人啦,正面,中性,0.7247201524493121,0.1948487829828281,0.7247201524493121,0.08043106456785971,0.0,0,0
学习区,BV1Kr4y1i7ru,103人牛逼,正面,中性,0.3901827725670292,0.2965836007889527,0.3901827725670292,0.31323362664401805,1.0,1,0
学习区,BV1Kr4y1i7ru,MYSQL启动！！！！！,正面,正面,0.9279178849516632,0.9279178849516632,0.06626856619002815,0.005813548858308719,0.0,0,0
学习区,BV1Kr4y1i7ru,安徽亳州新能源学校实名报道,正面,中性,0.6825983532287112,0.17070093347750503,0.6825983532287112,0.1467007132937837,0.0,0,0
学习区,BV1Kr4y1i7ru,！,正面,中性,0.7162269269798228,0.24784617686782703,0.7162269269798228,0.03592689615235012,0.0,0,0
学习区,BV1Kr4y1i7ru,399一年，我说实话心动了，还是毕竟是付费的我还是先学好这个吧,正面,负面,0.8916671968568904,0.06375980581836314,0.044572997324746226,0.8916671968568904,2.0,2,0
