partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,先把饼画起来,中性,中性,0.7533440901541347,0.12724721314448598,0.7533440901541347,0.11940869670137927,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,北大学生前来报到,中性,中性,0.6872435618294507,0.19337253165411314,0.6872435618294507,0.11938390651643618,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,狗锋打卡,中性,中性,0.7892222995978676,0.1443240503396979,0.7892222995978676,0.06645365006243457,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,小加打卡,中性,中性,0.7892222995978676,0.1443240503396979,0.7892222995978676,0.06645365006243457,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,下羽了喵打卡,中性,中性,0.7315374366477445,0.18640654664802755,0.7315374366477445,0.08205601670422787,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,计科来了,中性,中性,0.8070837496362518,0.08736015948982716,0.8070837496362518,0.10555609087392102,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,吕德华实名打卡,中性,中性,0.7488819712961546,0.1743412111277092,0.7488819712961546,0.07677681757613607,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,华北电力大学卷王第一天,中性,中性,0.7382058535138387,0.13412805332542857,0.7382058535138387,0.1276660931607327,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,发型很正确,中性,正面,0.7152319572172189,0.7152319572172189,0.230783308646777,0.053984734136004055,2.5,2,0,True,0.0
学习区,BV1Kr4y1i7ru,为了让事务存储迎请缩影优化所就是一种重要的我形式,中性,中性,0.5033304932619098,0.1542203336594647,0.5033304932619098,0.34244917307862544,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,梦开始的地方,中性,中性,0.7907868542539439,0.08094544350488793,0.7907868542539439,0.12826770224116824,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,《Circle语言》,中性,中性,0.8408153494425279,0.07370167896000751,0.8408153494425279,0.08548297159746464,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,好像每个老师都这么讲,中性,中性,0.569739216385237,0.2180806546765916,0.569739216385237,0.21218012893817154,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,Java第20期+Day14+小节数61-65 打卡内容：系统学习了SQL中的InnoDB、MyISAM和Memory引擎以及Linux下安装MySQL,中性,正面,0.4080881445060134,0.4080881445060134,0.32541746097625973,0.2664943945177268,1.0,2,1,True,0.0
学习区,BV1Kr4y1i7ru,和老师隔了一层壁 完全听不懂他在说什么 跑过来自学,中性,中性,0.7601000269891974,0.12971726321531465,0.7601000269891974,0.11018270979548796,-2.0,0,2,True,0.0
学习区,BV1Kr4y1i7ru,南理工绝凶猛虎旺打卡,中性,中性,0.7268515857629356,0.19092204905485002,0.7268515857629356,0.08222636518221436,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,双体软件精英成员学院打卡,中性,中性,0.8594614821472233,0.06945123195379432,0.8594614821472233,0.07108728589898232,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,全民制作人，大家好，你是练习时常两年半的个人练习生,中性,正面,0.5421384926468664,0.5421384926468664,0.3183344145675881,0.13952709278554554,1.0,1,0,True,0.0
学习区,BV1Kr4y1i7ru,大家好，我是学数学的,中性,中性,0.49114787891536416,0.09132233204728396,0.49114787891536416,0.41752978903735183,1.0,1,0,True,0.0
学习区,BV1Kr4y1i7ru,真有点想pink,中性,中性,0.7637360283197022,0.1436880160178555,0.7637360283197022,0.09257595566244223,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,嘿吗成旭员,中性,中性,0.8262985956271752,0.07800801652231441,0.8262985956271752,0.0956933878505104,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,索隆打卡,中性,中性,0.7892222995978676,0.1443240503396979,0.7892222995978676,0.06645365006243457,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,蔡徐坤实名学习,中性,中性,0.8687147222560931,0.03569626099510161,0.8687147222560931,0.09558901674880545,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,java来卷,中性,中性,0.7774264970793711,0.101424646363567,0.7774264970793711,0.12114885655706195,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,白熊打卡,中性,中性,0.7892222995978676,0.1443240503396979,0.7892222995978676,0.06645365006243457,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,大家好，开启第二遍，我是卷王,中性,中性,0.5305109382174119,0.14210699783249733,0.5305109382174119,0.3273820639500908,1.0,1,0,True,0.0
学习区,BV1Kr4y1i7ru,刚失恋，2点十分开始学习,中性,中性,0.7379713389930874,0.06993722437000377,0.7379713389930874,0.19209143663690892,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,测试来卷了,中性,中性,0.6964047181873009,0.11686553769535583,0.6964047181873009,0.1867297441173434,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,B站不就是用go语言写的,中性,中性,0.49196614739431005,0.2206830632156613,0.49196614739431005,0.28735078939002867,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,42个好兄弟,中性,正面,0.4699318264273249,0.4699318264273249,0.42656822590348703,0.10349994766918792,1.0,1,0,True,0.0
学习区,BV1Kr4y1i7ru,2022630,中性,中性,0.858657408916515,0.04820997682517065,0.858657408916515,0.09313261425831441,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,打卡2025年11月19日10时10分,中性,中性,0.7033585754352161,0.16773983887054178,0.7033585754352161,0.1289015856942423,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这个老师把 “的” 读 “哒”,中性,中性,0.6767154293632666,0.1920642023203761,0.6767154293632666,0.1312203683163574,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,江农王映龙打卡,中性,中性,0.7488819712961546,0.1743412111277092,0.7488819712961546,0.07677681757613607,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,时崎狂三打卡,中性,中性,0.7960988484905136,0.12220093060687648,0.7960988484905136,0.08170022090260988,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,烟台南山学院胡硕洋实名开卷,中性,中性,0.8006307089115566,0.06689454498479475,0.8006307089115566,0.1324747461036487,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,清华大学前来报到,中性,中性,0.6872435618294507,0.19337253165411314,0.6872435618294507,0.11938390651643618,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,应统的来了。。。。。。。。。。,中性,中性,0.7099601327232081,0.1326582047542061,0.7099601327232081,0.15738166252258573,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,"399,你值得拥有",中性,中性,0.4683788553314778,0.4572155806702111,0.4683788553314778,0.07440556399831108,2.0,2,0,True,0.0
学习区,BV1Kr4y1i7ru,姗姗打卡,中性,中性,0.7892222995978676,0.1443240503396979,0.7892222995978676,0.06645365006243457,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这是什么招聘软件,中性,中性,0.8770106941892706,0.06039847151480518,0.8770106941892706,0.06259083429592424,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,尚云打卡,中性,中性,0.7892222995978676,0.1443240503396979,0.7892222995978676,0.06645365006243457,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,大二学习这玩意好像有点晚了,中性,中性,0.889977780313605,0.04836295425162097,0.889977780313605,0.061659265434774034,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,潍坊职业学院吴兆从实名开卷，爱谁谁！,中性,中性,0.518273327546538,0.36066070715589854,0.518273327546538,0.12106596529756346,1.0,1,0,True,0.0
学习区,BV1Kr4y1i7ru,致死量弹幕,中性,中性,0.7123854609094009,0.19280548232697592,0.7123854609094009,0.09480905676362317,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,想成为一个合格的程序员要懂得语言语言需要靠拿证,中性,负面,0.5449393078438098,0.15997817095073055,0.2950825212054596,0.5449393078438098,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,黄淮学院王龠淼实名学习,中性,中性,0.8618539769413682,0.03918794399947464,0.8618539769413682,0.09895807905915713,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,李宗恒实名学习,中性,中性,0.8801744047091107,0.03205461910264286,0.8801744047091107,0.08777097618824663,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,优化会有有个深刻人士’,中性,中性,0.6827380364262394,0.14411476646401852,0.6827380364262394,0.17314719710974213,1.0,1,0,True,0.0
