partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt
学习区,BV1Kr4y1i7ru,79个卷皮,中性,中性,0.757388841893918,0.1401438417189297,0.757388841893918,0.10246731638715242,0.0,0,0
学习区,BV1Kr4y1i7ru,学习,中性,中性,0.8151789509234356,0.11173178907916931,0.8151789509234356,0.07308925999739502,0.0,0,0
学习区,BV1Kr4y1i7ru,83个,中性,中性,0.8199502754476405,0.10268622275668482,0.8199502754476405,0.07736350179567462,0.0,0,0
学习区,BV1Kr4y1i7ru,杨奕哲别卷了,中性,中性,0.7889753794029637,0.10605574982787025,0.7889753794029637,0.10496887076916608,0.0,0,0
学习区,BV1Kr4y1i7ru,45人别卷了,中性,中性,0.7627106684434969,0.12111335996063341,0.7627106684434969,0.11617597159586969,0.0,0,0
学习区,BV1Kr4y1i7ru,大数据的来了,中性,中性,0.7205719985710534,0.12792648532429507,0.7205719985710534,0.15150151610465148,0.0,0,0
学习区,BV1Kr4y1i7ru,这么多人在看,中性,中性,0.7509903875491628,0.1313180841254193,0.7509903875491628,0.11769152832541782,0.0,0,0
学习区,BV1Kr4y1i7ru,测试,中性,中性,0.7388326542270112,0.13147013216913678,0.7388326542270112,0.12969721360385195,0.0,0,0
学习区,BV1Kr4y1i7ru,杨某别卷了,中性,中性,0.7627106684434969,0.12111335996063341,0.7627106684434969,0.11617597159586969,0.0,0,0
学习区,BV1Kr4y1i7ru,现在还有人学习,中性,中性,0.695663444869854,0.1735508778045196,0.695663444869854,0.13078567732562638,0.0,0,0
学习区,BV1Kr4y1i7ru,好多人看哟,中性,中性,0.7502370820646279,0.1287535676617306,0.7502370820646279,0.12100935027364147,0.0,0,0
学习区,BV1Kr4y1i7ru,103个兄弟,中性,中性,0.7962029833967098,0.11779040823573357,0.7962029833967098,0.08600660836755655,0.0,0,0
生活区,BV1Rjc4zJEvz,同款大蓝碗,中性,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
生活区,BV1Rjc4zJEvz,同款电磁炉,中性,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
生活区,BV1Rjc4zJEvz,同款饭碗,中性,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
生活区,BV1Rjc4zJEvz,同款碗,中性,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
生活区,BV1Rjc4zJEvz,同款蓝碗,中性,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
生活区,BV1Rjc4zJEvz,同款网,中性,中性,0.7086265073342264,0.14895664266140365,0.7086265073342264,0.14241685000437002,0.0,0,0
生活区,BV1Rjc4zJEvz,快闪开,中性,中性,0.7702718558862448,0.11014202643617098,0.7702718558862448,0.11958611767758409,0.0,0,0
生活区,BV1Rjc4zJEvz,同款,中性,中性,0.7388326542270112,0.13147013216913678,0.7388326542270112,0.12969721360385195,0.0,0,0
生活区,BV1Rjc4zJEvz,家长：他一直在挑衅我,中性,中性,0.7726883420606651,0.09073772512457352,0.7726883420606651,0.13657393281476146,0.0,0,0
