partition,pred_label,count,mean_confidence,mean_positive_prob,mean_neutral_prob,mean_negative_prob,mean_lexicon_score
学习区,中性,177,0.7855388196009055,0.11460986557258349,0.7855388196009055,0.09985131482651098,0.0
学习区,正面,994,0.6320330534441068,0.3093681819625951,0.5296537590932839,0.1609780589441209,0.43782696177062375
学习区,负面,409,0.5640031677968592,0.187705595589426,0.49146860340319876,0.3208258010073752,-0.3024449877750611
生活区,中性,27,0.7741972015162171,0.12384174574219171,0.7741972015162171,0.10196105274159123,0.0
生活区,正面,175,0.6620881615636877,0.37407300687219763,0.4979147424084151,0.12801225071938732,1.0434285714285714
生活区,负面,55,0.5385278717744433,0.18778997722366783,0.4796222732782844,0.33258774949804776,-0.3090909090909091
