partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt
学习区,BV1Kr4y1i7ru,112个兄弟暑假卷,中性,中性,0.7982671657986241,0.11059947333198576,0.7982671657986241,0.09113336086939011,0.0,0,0
学习区,BV1Kr4y1i7ru,计科来了,中性,中性,0.733136857923299,0.1641930390746989,0.733136857923299,0.10267010300200217,0.0,0,0
学习区,BV1Kr4y1i7ru,84个卷王,中性,中性,0.7677569498124894,0.13338805447616978,0.7677569498124894,0.09885499571134083,0.0,0,0
学习区,BV1Kr4y1i7ru,c++来卷,中性,中性,0.7777455626465604,0.12189602503958392,0.7777455626465604,0.10035841231385563,0.0,0,0
学习区,BV1Kr4y1i7ru,有考计算机二级mysql的吗,中性,中性,0.8108291032763755,0.10343458161977033,0.8108291032763755,0.08573631510385418,0.0,0,0
学习区,BV1Kr4y1i7ru,嘿吗成旭员,中性,中性,0.8444385756407319,0.07629495076979771,0.8444385756407319,0.07926647358947042,0.0,0,0
学习区,BV1Kr4y1i7ru,蔡徐坤实名学习,中性,中性,0.7622226643087564,0.11753050014235013,0.7622226643087564,0.12024683554889347,0.0,0,0
学习区,BV1Kr4y1i7ru,测试来卷了,中性,中性,0.7079931903958119,0.18087744137360867,0.7079931903958119,0.11112936823057946,0.0,0,0
学习区,BV1Kr4y1i7ru,71个卷王,中性,中性,0.8401908365204984,0.07955485186352984,0.8401908365204984,0.08025431161597177,0.0,0,0
学习区,BV1Kr4y1i7ru,时崎狂三打卡,中性,中性,0.6802103355430065,0.18696015151562112,0.6802103355430065,0.13282951294137244,0.0,0,0
学习区,BV1Kr4y1i7ru,伟哥救我,中性,中性,0.775243677348524,0.0919525437728601,0.775243677348524,0.132803778878616,0.0,0,0
学习区,BV1Kr4y1i7ru,多学习，多积累,中性,中性,0.7431173759434478,0.14335600030920803,0.7431173759434478,0.11352662374734418,0.0,0,0
学习区,BV1Kr4y1i7ru,应统的来了。。。。。。。。。。,中性,中性,0.6883652300844461,0.16013779417806862,0.6883652300844461,0.15149697573748533,0.0,0,0
学习区,BV1Kr4y1i7ru,这是什么招聘软件,中性,中性,0.7868786717396818,0.08231026815575437,0.7868786717396818,0.13081106010456386,0.0,0,0
学习区,BV1Kr4y1i7ru,大二学习这玩意好像有点晚了,中性,中性,0.7688919374653145,0.11465305775805316,0.7688919374653145,0.1164550047766323,0.0,0,0
学习区,BV1Kr4y1i7ru,致死量弹幕,中性,中性,0.6852072587488582,0.19641612593457153,0.6852072587488582,0.11837661531657029,0.0,0,0
学习区,BV1Kr4y1i7ru,大三了，来复习,中性,中性,0.7949533585166928,0.12260711180483345,0.7949533585166928,0.0824395296784737,0.0,0,0
学习区,BV1Kr4y1i7ru,黄淮学院王龠淼实名学习,中性,中性,0.7246890397229011,0.15034404855847616,0.7246890397229011,0.12496691171862274,0.0,0,0
学习区,BV1Kr4y1i7ru,李宗恒实名学习,中性,中性,0.7837471546442059,0.1059397796554699,0.7837471546442059,0.11031306570032438,0.0,0,0
学习区,BV1Kr4y1i7ru,102个兄弟,中性,中性,0.8830773414947133,0.06250444745930638,0.8830773414947133,0.05441821104598043,0.0,0,0
学习区,BV1Kr4y1i7ru,99岁程序员来复习下,中性,中性,0.7832913644506854,0.09728463623338526,0.7832913644506854,0.11942399931592941,0.0,0,0
学习区,BV1Kr4y1i7ru,大家都来卷计算机了,中性,中性,0.7916516636460776,0.0854570364835394,0.7916516636460776,0.12289129987038283,0.0,0,0
学习区,BV1Kr4y1i7ru,土木老哥来了,中性,中性,0.8364993215672667,0.07626215808291037,0.8364993215672667,0.08723852034982293,0.0,0,0
学习区,BV1Kr4y1i7ru,精通C++,中性,中性,0.7777455626465604,0.12189602503958392,0.7777455626465604,0.10035841231385563,0.0,0,0
学习区,BV1Kr4y1i7ru,学Python路过,中性,中性,0.761203251464769,0.09782539015532556,0.761203251464769,0.14097135837990551,0.0,0,0
学习区,BV1Kr4y1i7ru,还有78个哥们在卷,中性,中性,0.7576178173741543,0.11161443424450948,0.7576178173741543,0.13076774838133623,0.0,0,0
学习区,BV1Kr4y1i7ru,土木工程来加个技能,中性,中性,0.8124019246946176,0.08960456368530709,0.8124019246946176,0.09799351162007541,0.0,0,0
学习区,BV1Kr4y1i7ru,网络工程的来了,中性,中性,0.7390475826521,0.11508610038774277,0.7390475826521,0.14586631696015712,0.0,0,0
学习区,BV1Kr4y1i7ru,千峰路过,中性,中性,0.7946493031252019,0.11360267809920081,0.7946493031252019,0.09174801877559728,0.0,0,0
学习区,BV1Kr4y1i7ru,实施工程师,中性,中性,0.7526231770086753,0.13389325521752596,0.7526231770086753,0.11348356777379885,0.0,0,0
学习区,BV1Kr4y1i7ru,被迫来学习,中性,中性,0.8519908828812338,0.06700306323551698,0.8519908828812338,0.08100605388324927,0.0,0,0
学习区,BV1Kr4y1i7ru,新乡学院打卡,中性,中性,0.7276583498848328,0.16803402017113958,0.7276583498848328,0.10430762994402748,0.0,0,0
学习区,BV1Kr4y1i7ru,sql事物,中性,中性,0.792571176932186,0.12951428644051988,0.792571176932186,0.07791453662729403,0.0,0,0
学习区,BV1Kr4y1i7ru,前端来咯,中性,中性,0.8303534889775495,0.08028539763593281,0.8303534889775495,0.08936111338651778,0.0,0,0
学习区,BV1Kr4y1i7ru,豪，你来了,中性,中性,0.6834035921112616,0.22165580224157938,0.6834035921112616,0.09494060564715896,0.0,0,0
学习区,BV1Kr4y1i7ru,137.。。,中性,中性,0.8533671385232043,0.07682941606430245,0.8533671385232043,0.06980344541249324,0.0,0,0
学习区,BV1Kr4y1i7ru,136个，好卷啊,中性,中性,0.7891262328552744,0.09613780998053713,0.7891262328552744,0.11473595716418858,0.0,0,0
学习区,BV1Kr4y1i7ru,弹幕呢,中性,中性,0.7115298617618396,0.1787980093802616,0.7115298617618396,0.10967212885789872,0.0,0,0
学习区,BV1Kr4y1i7ru,2022/8/15路过,中性,中性,0.7946493031252019,0.11360267809920081,0.7946493031252019,0.09174801877559728,0.0,0,0
学习区,BV1Kr4y1i7ru,江哥来打卡了,中性,中性,0.7887922490000931,0.11861115115137136,0.7887922490000931,0.09259659984853562,0.0,0,0
学习区,BV1Kr4y1i7ru,69个,中性,中性,0.8952328533164203,0.055547248648663165,0.8952328533164203,0.049219898034916464,0.0,0,0
学习区,BV1Kr4y1i7ru,108个好汉,中性,中性,0.8830773414947133,0.06250444745930638,0.8830773414947133,0.05441821104598043,0.0,0,0
学习区,BV1Kr4y1i7ru,66个卷王阿,中性,中性,0.7982671657986241,0.11059947333198576,0.7982671657986241,0.09113336086939011,0.0,0,0
学习区,BV1Kr4y1i7ru,71人,中性,中性,0.7789519470419284,0.11210437921282404,0.7789519470419284,0.10894367374524755,0.0,0,0
学习区,BV1Kr4y1i7ru,我这105人,中性,中性,0.7582841596757306,0.11561181510088386,0.7582841596757306,0.12610402522338554,0.0,0,0
学习区,BV1Kr4y1i7ru,71..,中性,中性,0.7961780812501191,0.09301479277912438,0.7961780812501191,0.11080712597075638,0.0,0,0
学习区,BV1Kr4y1i7ru,2026-5-12日，有人吗,中性,中性,0.8030262161079568,0.11016128338322402,0.8030262161079568,0.08681250050881918,0.0,0,0
学习区,BV1Kr4y1i7ru,谁跟我拼,中性,中性,0.7534038553595016,0.10193867664294057,0.7534038553595016,0.14465746799755783,0.0,0,0
学习区,BV1Kr4y1i7ru,来了来了,中性,中性,0.8525386621446494,0.06813526399536175,0.8525386621446494,0.07932607385998906,0.0,0,0
学习区,BV1Kr4y1i7ru,吴鑫鑫到此一游,中性,中性,0.6886938065095504,0.17029534334536445,0.6886938065095504,0.14101085014508527,0.0,0,0
学习区,BV1Kr4y1i7ru,我广州华立学院实名开卷,中性,中性,0.7511422956177721,0.1266024282541572,0.7511422956177721,0.12225527612807079,0.0,0,0
学习区,BV1Kr4y1i7ru,第二遍了。,中性,中性,0.850640076498608,0.09019738013452469,0.850640076498608,0.05916254336686731,0.0,0,0
学习区,BV1Kr4y1i7ru,高中生学习中,中性,中性,0.7952620549254373,0.09471482724315172,0.7952620549254373,0.110023117831411,0.0,0,0
学习区,BV1Kr4y1i7ru,我李朋林实名开卷,中性,中性,0.7534038553595016,0.10193867664294057,0.7534038553595016,0.14465746799755783,0.0,0,0
学习区,BV1Kr4y1i7ru,我沈磊实名开卷,中性,中性,0.7534038553595016,0.10193867664294057,0.7534038553595016,0.14465746799755783,0.0,0,0
学习区,BV1Kr4y1i7ru,71,中性,中性,0.8152728345190382,0.08349474432600101,0.8152728345190382,0.10123242115496082,0.0,0,0
学习区,BV1Kr4y1i7ru,软工来了,中性,中性,0.733136857923299,0.1641930390746989,0.733136857923299,0.10267010300200217,0.0,0,0
学习区,BV1Kr4y1i7ru,打卡第一天 希望自己学习,中性,中性,0.6913709844302648,0.1733185768877766,0.6913709844302648,0.13531043868195852,0.0,0,0
学习区,BV1Kr4y1i7ru,真的别卷了 2026了 真的给个机会吧,中性,中性,0.7858338881679591,0.14053702499087609,0.7858338881679591,0.07362908684116487,0.0,0,0
学习区,BV1Kr4y1i7ru,46个,中性,中性,0.7745293508407918,0.138135285828199,0.7745293508407918,0.08733536333100905,0.0,0,0
学习区,BV1Kr4y1i7ru,1111,中性,中性,0.7894195908541339,0.10191331471462696,0.7894195908541339,0.10866709443123916,0.0,0,0
学习区,BV1Kr4y1i7ru,北林复试来了,中性,中性,0.819074172487133,0.08518288944802788,0.819074172487133,0.09574293806483916,0.0,0,0
学习区,BV1Kr4y1i7ru,我为c++打基础,中性,中性,0.7869623600144159,0.10187912310799761,0.7869623600144159,0.11115851687758642,0.0,0,0
学习区,BV1Kr4y1i7ru,SQL语句,中性,中性,0.8073080451214412,0.12436037681798762,0.8073080451214412,0.06833157806057114,0.0,0,0
