partition,bvid,title,view_count,like_count,coin_count,favorite_count,reply_count,danmaku_count,text,label,text_clean,pos_cnt,neg_cnt,word_len,exclaim_cnt,question_cnt,lexicon_score,lexicon_pos_score,lexicon_neg_score,lexicon_abs_score,sentiment_density,pred,model_confidence,prob_negative,prob_neutral,prob_positive,pred_raw_label,pred_label
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,过来人告诉我，即使把进阶篇学完还远远不够,,过来人告诉我，即使把进阶篇学完还远远不够,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3737604962141637,0.3008019225913661,0.3737604962141637,0.32543758119447025,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,我杨子肾就没学不会的课程,,我杨子肾就没学不会的课程,0,3,6,0,0,-3.0,0.0,3.0,3.0,0.5,1,0.37577691704194094,0.3435809686146742,0.28064211434338493,0.37577691704194094,正面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,我的尼古拉斯阿伟你在哪,,我的尼古拉斯阿伟你在哪,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.37629535600374603,0.261246151203179,0.37629535600374603,0.3624584927930749,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,月薪4k你还学什么？,,月薪4k你还学什么？,0,0,5,0,1,0.0,0.0,0.0,0.0,0.0,-1,0.3765260088496555,0.3765260088496555,0.37342408986606956,0.25004990128427484,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,前面江软的别走，我江软区块链学院的,,前面江软的别走，我江软区块链学院的,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,1,0.3770801663905243,0.28407029999098776,0.33884953361848796,0.3770801663905243,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,为了让事务存储迎请缩影优化所就是一种重要的我形式,,为了让事务存储迎请缩影优化所就是一种重要的我形式,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,1,0.37734288014729106,0.292586031999582,0.33007108785312683,0.37734288014729106,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,康师傅的教程太长了,,康师傅的教程太长了,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.38000567062768886,0.29488654028484124,0.38000567062768886,0.32510778908746996,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,为什么老师这个教的这个在书上没学过,,为什么老师这个教的这个在书上没学过,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.38006150588674714,0.3133560472612248,0.38006150588674714,0.306582446852028,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,王杰的小摩托打卡,,王杰的小摩托打卡,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,1,0.38060557051617755,0.28724325491791874,0.33215117456590365,0.38060557051617755,正面,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,正在喝水的赶紧吞下去或者别喝,,正在喝水的赶紧吞下去或者别喝,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.38321376566760945,0.3807628881246335,0.23602334620775708,0.38321376566760945,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,小城里的人打卡,,小城里的人打卡,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,1,0.38424193384146577,0.24813401960908582,0.3676240465494484,0.38424193384146577,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,96位同学们，你们晚上好啊,,96位同学们，你们晚上好啊,1,0,8,0,0,1.0,1.0,0.0,1.0,0.125,1,0.3843469555982728,0.2826064619888091,0.3330465824129181,0.3843469555982728,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,各位哥哥姐姐好，我今年上三年级了，过来跟哥哥姐姐们一起学习,,各位哥哥姐姐好，我今年上三年级了，过来跟哥哥姐姐们一起学习,1,0,16,0,0,1.0,1.0,0.0,1.0,0.0625,1,0.3845227313599743,0.30202353214480787,0.3134537364952179,0.3845227313599743,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,linux安装MySQL安装不了，虚拟机创建不成功怎么办,,linux安装MySQL安装不了，虚拟机创建不成功怎么办,1,2,11,0,0,-1.0,1.0,2.0,1.0,0.2727272727272727,0,0.38565526239011616,0.24250543096119312,0.38565526239011616,0.37183930664869075,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,谁家好人学软解开发,,谁家好人学软解开发,1,0,5,0,0,1.0,1.0,0.0,1.0,0.2,-1,0.3863859045390111,0.3863859045390111,0.28017773505442084,0.33343636040656804,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,要的,,要的,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.38645521687935835,0.2895261713554045,0.38645521687935835,0.3240186117652372,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,各位卷王大家好，今天是2026年3.12,,各位卷王大家好，今天是2026年3.12,1,0,9,0,0,1.0,1.0,0.0,1.0,0.1111111111111111,-1,0.3865556900012278,0.3865556900012278,0.3138382178744231,0.2996060921243491,负面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,奋斗三年，我要上江苏海洋大学软件工程,,奋斗三年，我要上江苏海洋大学软件工程,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3867154956508095,0.31842492207117945,0.3867154956508095,0.294859582278011,中性,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,也是同款碗,,也是同款碗,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3870512427860814,0.2990796879364497,0.3870512427860814,0.3138690692774689,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这不这不是可爱的Pink老师吗？,,这不这不是可爱的Pink老师吗？,1,1,6,0,1,0.0,1.0,1.0,0.0,0.3333333333333333,1,0.38748310615940557,0.34632497964181064,0.2661919141987838,0.38748310615940557,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这是猴哥的真人？,,这是猴哥的真人？,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,-1,0.3878191162762388,0.3878191162762388,0.3338908326265644,0.2782900510971969,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,好像每个老师都这么讲,,好像每个老师都这么讲,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.38945466195799927,0.38945466195799927,0.33410013507525005,0.27644520296675074,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,AI猴哥？,,AI猴哥？,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0,0.38959513140907764,0.32832254921089815,0.38959513140907764,0.28208231938002415,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,这不是讲鸿蒙开发和web的大佬吗,,这不是讲鸿蒙开发和web的大佬吗,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.39050070430933276,0.38589868219072615,0.39050070430933276,0.22360061349994123,中性,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,不像演的,,不像演的,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3920768286669273,0.31902586868403554,0.3920768286669273,0.2888973026490373,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,信管的,,信管的,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3920768286669273,0.31902586868403554,0.3920768286669273,0.2888973026490373,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,运维也得需要,,运维也得需要,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.3922298903535529,0.3922298903535529,0.33033097253063215,0.2774391371158149,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,众所周知，黑马是万能的,,众所周知，黑马是万能的,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.39352694176145436,0.25432409510913223,0.39352694176145436,0.3521489631294134,中性,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,他用的这个碗和我家同款,,他用的这个碗和我家同款,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.393748156803887,0.2773870525410141,0.393748156803887,0.32886479065509905,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,最核心的是手机,,最核心的是手机,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.3939076385658727,0.3939076385658727,0.30953891823783686,0.29655344319629057,负面,负面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,会跳舞的蛋,,会跳舞的蛋,1,0,3,0,0,1.0,1.0,0.0,1.0,0.3333333333333333,1,0.3940603234708643,0.24334717313762547,0.3625925033915102,0.3940603234708643,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,是邓老师捏,,是邓老师捏,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.3953757879255263,0.3953757879255263,0.3784813151830969,0.22614289689137684,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,张小龙好,,张小龙好,1,0,2,0,0,1.0,1.0,0.0,1.0,0.5,0,0.39662990013218635,0.23961252613534456,0.39662990013218635,0.3637575737324692,中性,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,好自理,,好自理,1,0,2,0,0,1.0,1.0,0.0,1.0,0.5,0,0.39662990013218635,0.23961252613534456,0.39662990013218635,0.3637575737324692,中性,正面
生活区,BV1Rjc4zJEvz,鸡蛋不如老弟脸硬,7639932,458091,7604,125299,10730,1422,这个碗跟我家用的是一样的,,这个碗跟我家用的是一样的,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.3967346361774254,0.3967346361774254,0.2651910723072642,0.3380742915153103,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,数据库里面的知识以及zenmoxye,,数据库里面的知识以及zenmoxye,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1,0.3971449852724596,0.2307377309659564,0.37211728376158404,0.3971449852724596,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,如果我们的数据库基础很扎实u,,如果我们的数据库基础很扎实u,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1,0.39780572740449316,0.20860683257637844,0.39358744001912843,0.39780572740449316,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,2026年4月5日 22:44:42 这么多人看数据库吗？,,2026年4月5日224442这么多人看数据库吗？,0,0,12,0,1,0.0,0.0,0.0,0.0,0.0,-1,0.397902694667272,0.397902694667272,0.304891757862972,0.2972055474697561,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,大师兄也来讲mysql,,大师兄也来讲mysql,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.3982147775633417,0.30179869684896177,0.3982147775633417,0.2999865255876967,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,数据库是软件数据的核心,,数据库是软件数据的核心,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.39843836307958974,0.39843836307958974,0.3367887291368012,0.2647729077836089,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,我就是来卷死各位的,,我就是来卷死各位的,0,1,4,0,0,-1.0,0.0,1.0,1.0,0.25,0,0.3988359915135629,0.24472386860932935,0.3988359915135629,0.3564401398771077,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,成都理工大学迷人的大坏蛋打卡,,成都理工大学迷人的大坏蛋打卡,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1,0.3989538005116892,0.29583699923133217,0.30520920025697856,0.3989538005116892,正面,正面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,怎么这么多人啊,,怎么这么多人啊,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.39953541365464684,0.38842210658707554,0.39953541365464684,0.21204247975827753,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,想成为一个合格的程序员要懂得语言语言需要靠拿证,,想成为一个合格的程序员要懂得语言语言需要靠拿证,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.39962505505224527,0.39962505505224527,0.2574932947390785,0.34288165020867617,负面,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,又是一项伟大的事业开始了,,又是一项伟大的事业开始了,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4002209916792211,0.39615277420419115,0.4002209916792211,0.20362623411658776,中性,负面
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757157,182502,155355,467973,15953,230155,刚面试问的索引和优化没打出来，回来恶补，哎,,刚面试问的索引和优化没打出来，回来恶补，哎,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.40056397674689903,0.40056397674689903,0.3204754106011943,0.2789606126519067,负面,负面
