partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,先把饼画起来,中性,中性,0.7857614084269596,0.11128127787638419,0.7857614084269596,0.10295731369665619,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,狗锋打卡,中性,中性,0.8648756252000337,0.09843396327728719,0.8648756252000337,0.03669041152267921,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,会计来卷了,中性,中性,0.7693048844437622,0.08977369866477497,0.7693048844437622,0.14092141689146276,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,小加打卡,中性,中性,0.8648756252000337,0.09843396327728719,0.8648756252000337,0.03669041152267921,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,下羽了喵打卡,中性,中性,0.8352371900669749,0.11173134355935105,0.8352371900669749,0.053031466373674056,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,1.5倍有出现孙悟空,中性,中性,0.5447992578386727,0.30815119899366006,0.5447992578386727,0.14704954316766727,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,计科来了,中性,中性,0.8259910777130326,0.0852228718358597,0.8259910777130326,0.08878605045110774,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,吕德华实名打卡,中性,中性,0.8940092455123243,0.06274958002026938,0.8940092455123243,0.043241174467406385,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,发型很正确,中性,正面,0.7447943855593872,0.7447943855593872,0.21554005878396776,0.03966555565664514,2.5,2,0,True,0.0
学习区,BV1Kr4y1i7ru,为了让事务存储迎请缩影优化所就是一种重要的我形式,中性,中性,0.6916891652760507,0.0927016880538905,0.6916891652760507,0.21560914667005876,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,产品经理来卷了,中性,中性,0.7898699150943224,0.09505670388053819,0.7898699150943224,0.11507338102513948,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,梦开始的地方,中性,中性,0.8068594079683603,0.09955736032330806,0.8068594079683603,0.0935832317083316,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,《Circle语言》,中性,中性,0.8942226363979479,0.05619816869850194,0.8942226363979479,0.04957919490355009,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,机械来卷,中性,中性,0.8186617803670244,0.08709702648830206,0.8186617803670244,0.09424119314467365,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,好像每个老师都这么讲,中性,中性,0.4958748352431504,0.2364259605929506,0.4958748352431504,0.267699204163899,0.0,0,0,True,0.0
学习区,BV1Kr4y1i7ru,c++来卷,中性,中性,0.8322675277189645,0.08372173049735036,0.8322675277189645,0.08401074178368521,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,Java第20期+Day14+小节数61-65 打卡内容：系统学习了SQL中的InnoDB、MyISAM和Memory引擎以及Linux下安装MySQL,中性,负面,0.45199853544948104,0.16554801955304085,0.382453444997478,0.45199853544948104,1.0,2,1,True,0.0
学习区,BV1Kr4y1i7ru,和老师隔了一层壁 完全听不懂他在说什么 跑过来自学,中性,中性,0.6458610173368293,0.1430598420309156,0.6458610173368293,0.21107914063225508,-2.0,0,2,True,0.0
学习区,BV1Kr4y1i7ru,江苏科技大学邱梓涵实名开卷,中性,中性,0.7576286477383122,0.11866762038590656,0.7576286477383122,0.12370373187578121,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,南理工绝凶猛虎旺打卡,中性,中性,0.8328659210130474,0.11165996793261115,0.8328659210130474,0.05547411105434158,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,杰哥实名开卷,中性,中性,0.8741544361522965,0.06236538735141872,0.8741544361522965,0.0634801764962848,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,双体软件精英成员学院打卡,中性,中性,0.7696543832528687,0.10740059790960921,0.7696543832528687,0.12294501883752194,0.0,0,0,False,
