partition,bvid,title,view_count,like_count,coin_count,favorite_count,reply_count,danmaku_count,text,label,text_clean,pos_cnt,neg_cnt,word_len,exclaim_cnt,question_cnt,lexicon_score,lexicon_pos_score,lexicon_neg_score,lexicon_abs_score,sentiment_density,pred,model_confidence,prob_negative,prob_neutral,prob_positive,pred_raw_label,pred_label,manual_label,manual_override
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,狗锋打卡,,狗锋打卡,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8648756252000337,0.03669041152267921,0.8648756252000337,0.09843396327728719,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,会计来卷了,,会计来卷了,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7693048844437622,0.14092141689146276,0.7693048844437622,0.08977369866477497,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,小加打卡,,小加打卡,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8648756252000337,0.03669041152267921,0.8648756252000337,0.09843396327728719,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,孙悟空的声音,,孙悟空的声音,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5336544229483118,0.23481223048634375,0.5336544229483118,0.2315333465653445,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,54个好兄弟,,54个好兄弟,1,0,4,0,0,1.0,1.0,0.0,1.0,0.25,1,0.6515858169826853,0.1175091316321774,0.23090505138513737,0.6515858169826853,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,下羽了喵打卡,,下羽了喵打卡,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8352371900669749,0.053031466373674056,0.8352371900669749,0.11173134355935105,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,前面那个声音像孙悟空的笑死了,,前面那个声音像孙悟空的笑死了,1,0,7,0,0,1.0,1.0,0.0,1.0,0.14285714285714285,1,0.5714314353795313,0.3012427933899192,0.12732577123054947,0.5714314353795313,正面,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,原来我已经是一名工程工程师了dog,,原来我已经是一名工程工程师了dog,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.687184764558829,0.1980398197642951,0.687184764558829,0.11477541567687594,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,好了，这下全村又都知道我是零基础了,,好了，这下全村又都知道我是零基础了,1,0,9,0,0,1.0,1.0,0.0,1.0,0.1111111111111111,-1,0.9011835215130285,0.9011835215130285,0.04551560253950214,0.05330087594746938,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,本人发现资料中没有md格式笔记，就在CSDN上总结了一些笔记，希望可以帮到大家！（博主：Purse Wind）❀,,本人发现资料中没有md格式笔记，就在CSDN上总结了一些笔记，希望可以帮到大家！博主PurseWind,2,0,25,1,0,2.0,2.0,0.0,2.0,0.08,1,0.7036532637089359,0.24250885952633475,0.05383787676472941,0.7036532637089359,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,Java之父：阿玮,,Java之父阿玮,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.48869056727620214,0.29835018146410747,0.48869056727620214,0.2129592512596905,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,中杯、大杯、超大杯,,中杯大杯超大杯,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6555620931518377,0.195326857232597,0.6555620931518377,0.14911104961556534,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2倍速不够的，用edge插件视频速度控制，最高16倍速,,2倍速不够的，用edge插件视频速度控制，最高16倍速,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.6745468794931834,0.6745468794931834,0.22178631625342804,0.10366680425338869,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,1.5倍有出现孙悟空,,1.5倍有出现孙悟空,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5447992578386727,0.14704954316766727,0.5447992578386727,0.30815119899366006,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,112个兄弟暑假卷,,112个兄弟暑假卷,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.5235431404754565,0.5235431404754565,0.31410707129371296,0.1623497882308306,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,师傅被妖怪抓走了,,师傅被妖怪抓走了,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6089515584244587,0.2270147328279852,0.6089515584244587,0.16403370874755618,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,大家好， 我是来听催眠曲的，不知为啥，就MySQL困，别的都不困,,大家好，我是来听催眠曲的，不知为啥，就MySQL困，别的都不困,1,2,17,0,0,-1.0,1.0,2.0,1.0,0.17647058823529413,-1,0.9049271186001774,0.9049271186001774,0.07026594580641957,0.02480693559340315,负面,负面,-1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,注意，这一集的内容已经结束了，后面都是广告,,注意，这一集的内容已经结束了，后面都是广告,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.747841924076708,0.747841924076708,0.09671013440224333,0.1554479415210487,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,计科来了,,计科来了,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8259910777130326,0.08878605045110774,0.8259910777130326,0.0852228718358597,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,吕德华实名打卡,,吕德华实名打卡,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8940092455123243,0.043241174467406385,0.8940092455123243,0.06274958002026938,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,华北电力大学卷王第一天,,华北电力大学卷王第一天,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6442460486442881,0.19839888053580476,0.6442460486442881,0.1573550708199071,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,发型很正确,,发型很正确,2,0,3,0,0,2.5,2.5,0.0,2.5,0.6666666666666666,1,0.7447943855593872,0.03966555565664514,0.21554005878396776,0.7447943855593872,正面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,为了让事务存储迎请缩影优化所就是一种重要的我形式,,为了让事务存储迎请缩影优化所就是一种重要的我形式,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6916891652760507,0.21560914667005876,0.6916891652760507,0.0927016880538905,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,老师的声音好像猴哥啊,,老师的声音好像猴哥啊,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4130945260380265,0.4130945260380265,0.37467614749761446,0.212229326464359,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,卷王第二遍,,卷王第二遍,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5820261311245695,0.24730400877637881,0.5820261311245695,0.1706698600990517,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,产品经理来卷了,,产品经理来卷了,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7898699150943224,0.11507338102513948,0.7898699150943224,0.09505670388053819,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,梦开始的地方,,梦开始的地方,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8068594079683603,0.0935832317083316,0.8068594079683603,0.09955736032330806,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,越听越像孙悟空,,越听越像孙悟空,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.457084571299073,0.1339866259942654,0.457084571299073,0.4089288027066616,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,从删库到跑路,,从删库到跑路,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.622064322620694,0.21210902851432212,0.622064322620694,0.16582664886498394,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,发量预警,,发量预警,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7020043600393049,0.15483782037553118,0.7020043600393049,0.143157819585164,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,吉尔吉斯斯坦传奇哨兵 上号,,吉尔吉斯斯坦传奇哨兵上号,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4490518994649512,0.3807964425045714,0.4490518994649512,0.1701516580304773,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,钟神别卷了,,钟神别卷了,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.5500596442916246,0.5500596442916246,0.34133719540155405,0.10860316030682131,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,尊师阿伟,,尊师阿伟,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7020043600393049,0.15483782037553118,0.7020043600393049,0.143157819585164,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,《Circle语言》,,Circle语言,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8942226363979479,0.04957919490355009,0.8942226363979479,0.05619816869850194,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,文松附体,,文松附体,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7020043600393049,0.15483782037553118,0.7020043600393049,0.143157819585164,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,学前端，要学数据库吗/,,学前端，要学数据库吗,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6186018004955868,0.24555054304332027,0.6186018004955868,0.13584765646109287,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,我是大专能看这个吗,,我是大专能看这个吗,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.5631880566437442,0.5631880566437442,0.4107598797541082,0.02605206360214755,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,机械来卷,,机械来卷,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8186617803670244,0.09424119314467365,0.8186617803670244,0.08709702648830206,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,搞土木常年在工地被女友分手了，学MySQL换行业挽回一下。,,搞土木常年在工地被女友分手了，学MySQL换行业挽回一下。,0,0,15,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.707298399714268,0.707298399714268,0.24886471072012828,0.043836889565603714,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,猴哥,,猴哥,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6899761890827677,0.05701394796097829,0.6899761890827677,0.2530098629562542,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,孙悟空！,,孙悟空！,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0,0.5115187669044706,0.020695876916837764,0.5115187669044706,0.4677853561786916,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,老师的声音好像孙悟空,,老师的声音好像孙悟空,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.5248180516370164,0.16637115158075863,0.5248180516370164,0.30881079678222495,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,好像每个老师都这么讲,,好像每个老师都这么讲,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.4958748352431504,0.267699204163899,0.4958748352431504,0.2364259605929506,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,84个卷王,,84个卷王,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.6169944313167807,0.6169944313167807,0.27434330461773304,0.10866226406548626,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,从入门到放弃,,从入门到放弃,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6469213085042497,0.18978849090885538,0.6469213085042497,0.1632902005868949,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,最后一课见,,最后一课见,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6681955543581114,0.16358030451679134,0.6681955543581114,0.16822414112509737,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,基础就够了，后面慢慢练,,基础就够了，后面慢慢练,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.4524924016545872,0.4524924016545872,0.44665137118769394,0.10085622715771886,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,c++来卷,,c来卷,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8322675277189645,0.08401074178368521,0.8322675277189645,0.08372173049735036,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,Java第20期+Day14+小节数61-65 打卡内容：系统学习了SQL中的InnoDB、MyISAM和Memory引擎以及Linux下安装MySQL,,Java第20期Day14小节数6165打卡内容系统学习了SQL中的InnoDBMyISAM和Memory引擎以及Linux下安装MySQL,2,1,22,0,0,1.0,2.0,1.0,1.0,0.13636363636363635,-1,0.45199853544948104,0.45199853544948104,0.382453444997478,0.16554801955304085,负面,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,2025年08月26日 14：53还有100人呢。。,,2025年08月26日1453还有100人呢。。,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6711902992446571,0.21370018844240496,0.6711902992446571,0.11510951231293791,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,山西工程科技职业大学前来报到,,山西工程科技职业大学前来报到,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6325975627098885,0.21013929629444414,0.6325975627098885,0.1572631409956674,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,中国矿业大学的有吗,,中国矿业大学的有吗,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.6284936163989167,0.21545862563087564,0.6284936163989167,0.1560477579702076,中性,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,南京邮电大学陈渠川打卡，一天一集，感动自己,,南京邮电大学陈渠川打卡，一天一集，感动自己,2,0,10,0,0,2.0,2.0,0.0,2.0,0.2,1,0.4422781857964799,0.31298024604726427,0.24474156815625592,0.4422781857964799,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,和老师隔了一层壁 完全听不懂他在说什么 跑过来自学,,和老师隔了一层壁完全听不懂他在说什么跑过来自学,0,2,11,0,0,-2.0,0.0,2.0,2.0,0.18181818181818182,0,0.6458610173368293,0.21107914063225508,0.6458610173368293,0.1430598420309156,中性,中性,0.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,江苏科技大学邱梓涵实名开卷,,江苏科技大学邱梓涵实名开卷,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7576286477383122,0.12370373187578121,0.7576286477383122,0.11866762038590656,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,南理工绝凶猛虎旺打卡,,南理工绝凶猛虎旺打卡,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.8328659210130474,0.05547411105434158,0.8328659210130474,0.11165996793261115,中性,中性,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,59个人啊哈哈哈,,59个人啊哈哈哈,3,0,3,0,0,3.0,3.0,0.0,3.0,1.0,1,0.8831023811971371,0.060209964252705646,0.056687654550157326,0.8831023811971371,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,《入门》,,入门,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7231368434006898,0.13723101772712476,0.7231368434006898,0.13963213887218529,中性,正面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,有大数据的吗？,,有大数据的吗？,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,-1,0.5431316795865349,0.5431316795865349,0.2779790746171577,0.17888924579630752,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,"实话实说,老师这句没吹牛,后面听了很多,讲的真好",,"实话实说,老师这句没吹牛,后面听了很多,讲的真好",2,0,14,0,0,2.4,2.4,0.0,2.4,0.14285714285714285,1,0.773974266746046,0.16042943237736879,0.06559630087658529,0.773974266746046,正面,正面,1.0,True
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,声音比较尖,,声音比较尖,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,-1,0.38885700934817163,0.38885700934817163,0.37503182757423664,0.23611116307759164,负面,负面,,False
学习区,BV1Kr4y1i7ru,黑马程序员 MySQL数据库入门到精通，从mysql安装到mysql高级、mysql优化全囊括,12757390,182503,155358,467984,15953,230164,这就高级了？工作过的都清楚这些事基础好吧，实践中的灵活组合运用才是关键关键,,这就高级了？工作过的都清楚这些事基础好吧，实践中的灵活组合运用才是关键关键,7,0,20,0,1,7.0,7.0,0.0,7.0,0.35,-1,0.9031673931411092,0.9031673931411092,0.0015350933391727662,0.09529751351971821,负面,负面,-1.0,True
