partition,pred_label,count,mean_confidence,mean_positive_prob,mean_neutral_prob,mean_negative_prob,mean_lexicon_score
学习区,中性,1021,0.9289220448509863,0.07107795514901377,0.9289220448509863,0.0,0.0
学习区,正面,485,0.755743277336,0.5037878961588226,0.49621210384117737,0.0,0.897319587628866
学习区,负面,74,0.8713401200209974,0.2783002006245555,0.7216997993754445,0.0,-1.6716216216216218
生活区,中性,174,0.9424701629637339,0.057529837036266226,0.9424701629637339,0.0,0.0
生活区,正面,75,0.7681788004248484,0.46811330892162023,0.5318866910783797,0.0,2.4346666666666668
生活区,负面,8,0.8610028693008259,0.13899713069917408,0.8610028693008259,0.0,-2.125
