partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
学习区,BV1Kr4y1i7ru,79个人,中性,中性,0.7909457912504938,0.15391435237376988,0.7909457912504938,0.05513985637573639,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,强者,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,孙悟空来了,中性,中性,0.9423592752415868,0.03743703921357397,0.9423592752415868,0.02020368554483926,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,电商系统,中性,中性,0.6008792669412517,0.3723989679398479,0.6008792669412517,0.026721765118900447,2.0,2,0,True,0.0
学习区,BV1Kr4y1i7ru,派大星打卡,中性,中性,0.7945111880018739,0.17584001659023824,0.7945111880018739,0.029648795407887788,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,time will tell,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,122个人,中性,中性,0.8371767770407369,0.11842629042965837,0.8371767770407369,0.044396932529604596,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,佳佳到此一游,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,复习,中性,中性,0.9344144585106251,0.045942825379953145,0.9344144585106251,0.01964271610942175,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,迫不及待,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我爱你叶李欣,中性,中性,0.808561157455225,0.12748554583902025,0.808561157455225,0.06395329670575468,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,84个对手,中性,中性,0.7904820338439901,0.14877694010201667,0.7904820338439901,0.06074102605399322,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,有没有之一i,中性,中性,0.808561157455225,0.12748554583902025,0.808561157455225,0.06395329670575468,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,create table sss();,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,94个人,中性,中性,0.8007880275908255,0.14519806092935575,0.8007880275908255,0.05401391147981885,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,我雷加俊实名开卷,中性,中性,0.808561157455225,0.12748554583902025,0.808561157455225,0.06395329670575468,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,人呢,中性,中性,0.7912608367524487,0.16848525783889876,0.7912608367524487,0.04025390540865247,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,南京农业大学机械研究生前来报道,中性,中性,0.7834590517991019,0.14877199481486003,0.7834590517991019,0.06776895338603811,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,79个卷皮,中性,中性,0.7609285155106401,0.16568728626611415,0.7609285155106401,0.07338419822324585,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,ztr打卡第一天,中性,中性,0.7728075772935875,0.19181394493851775,0.7728075772935875,0.03537847776789469,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,为什么要学习数据库,中性,中性,0.788714471262608,0.1266677278000302,0.788714471262608,0.08461780093736193,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,这和前端有关吧,中性,中性,0.8663785103976429,0.09919731055099919,0.8663785103976429,0.03442417905135789,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,学习,中性,中性,0.9501007652258229,0.02590598752170489,0.9501007652258229,0.023993247252472275,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,黑大帅打卡,中性,中性,0.7728075772935875,0.19181394493851775,0.7728075772935875,0.03537847776789469,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,52个人你好,中性,中性,0.8233892458183365,0.11919416837390143,0.8233892458183365,0.057416585807762134,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,103个人,中性,中性,0.7826455843449064,0.16530900117706268,0.7826455843449064,0.05204541447803086,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,牛皮,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,乌坦城萧家萧炎实名观看,中性,中性,0.7591068554212641,0.1505335142533429,0.7591068554212641,0.09035963032539297,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,hxd说话,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,妙蛙,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,买赊扣,中性,中性,0.8022267199271107,0.13609368189971474,0.8022267199271107,0.06167959817317463,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,贵阳学院萧炎签到,中性,中性,0.8172972457743082,0.1191736146267146,0.8172972457743082,0.06352913959897716,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,83个,中性,中性,0.8460129948184396,0.10760374027135995,0.8460129948184396,0.046383264910200436,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,杨奕哲别卷了,中性,中性,0.8082162241376605,0.12482018607295078,0.8082162241376605,0.06696358978938877,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,为Python打基础,中性,中性,0.8741081580605758,0.09475457948713434,0.8741081580605758,0.03113726245228989,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,三联打卡,中性,中性,0.7945111880018739,0.17584001659023824,0.7945111880018739,0.029648795407887788,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,45人别卷了,中性,中性,0.818019388313414,0.11172458967689669,0.818019388313414,0.07025602200968935,0.0,0,0,False,
学习区,BV1Kr4y1i7ru,高稷伟打卡,中性,中性,0.7728075772935875,0.19181394493851775,0.7728075772935875,0.03537847776789469,0.0,0,0,False,
